id,isbn,title,author,publisher,year,month,day,,,,que,category_id
641,"9780007464661","Collins work on your phrasal verbs","Jamie Flockhart and Cheryl Pelteret","Collins",2012,2,2,"10/07/2015 12:58:17: 1 copies returned by Paul Burgin
08/07/2015 14:22:22: 1 copies borrowed by Paul Burgin
",,,"QUEUE1",43
642,"9780007499656","Collins work on your vocabulary","","Collins",2013,2,2,,,,"QUEUE1",43
643,"9780007499649","Collins work on your vocabulary","","Collins",2013,2,2,,,,"QUEUE1",43
644,"9780007499687","Collins work on your vocabulary","","Collins",2013,2,2,,,,"QUEUE1",43
645,"9780007499571","Work on your vocabulary","","Collins",2013,2,2,,,,"QUEUE1",43
646,"9780007499540","Work on your grammar","","Collins",2013,2,2,,,,"QUEUE1",43
647,"9780759396272","Key words for fluency : learning and practising the most useful words of English","George Woolard","Thomson",2004,1,1,,,,"QUEUE1",43
648,"9788466815284","Richmond vocabulary builder, B2 : vocabulary usage and practice for self-study","Elizabeth Walter, Kate Woodford","Richmond",2013,3,3,,,,"QUEUE1",43
649,"9780521653978","English vocabulary in use : advanced ; [100 units of vocabulary reference and practice self-study and classroom use]","Michael McCarthy; Felicity O'Dell","Univ. Press",2002,7,6,"11/08/2015 15:50:41: 1 copies borrowed by Christine Hogan
",,,"QUEUE1",43
650,"9780521707800","English collocations in use","Felicity O'Dell, Michael McCarthy","Cambridge University Press",2008,1,1,,,,"QUEUE1",43
651,"9780521011716","English vocabulary in use","Michael MacCarthy ; Felicity O'Dell ; Stuart Redman","Klett",2005,2,2,,,,"QUEUE1",43
652,"9780521665681","Test your English vocabulary in use, upper-intermediate","Michael McCarthy; Felicity O'Dell","Univ. Press [u.a.]",2001,1,1,,,,"QUEUE1",43
653,"9780521423960","English vocabulary in use : [100 units of vocabulary reference and practice, upper-intermediate and advanced, self-study and classroom use]","Michael McCarthy; Felicity O'Dell","Cambridge Univ. Press",1995,3,3,,,,"QUEUE1",43
654,"9780521664356","English vocabulary in use","Michael MacCarthy ; Felicity O'Dell ; Stuart Redman","Klett",2005,3,3,,,,"QUEUE1",43
655,"9780521677431","English vocabulary in use : upper-intermediate","Michael McCarthy, Felicity O'Dell","Cambridge University Press",2005,3,3,,,,"QUEUE1",43
656,"9780003709391","Collins Cobuild concordance samplers","Malcolm Goodale","HarperCollins",1995,1,1,,,,"QUEUE1",43
657,"9781901659115","English workbook for students : a workbook for users","Rawdon Wyatt","Peter Collin",1999,3,3,,,,"QUEUE1",43
658,"9780582312708","Elementary vocabulary games : a collection of vocabulary games and activities for elementary students of English","Jill Hadfield","Longman",2007,2,2,,,,"QUEUE1",43
659,"9781901659214","Vocabulary for law : a workbook for users","David Riley","Peter Collin Publishing",1998,1,1,,,,"QUEUE1",43
660,"9780948549977","Check your vocabulary for colloquial English : a workbook for users","John Harrop and Avril Solomon","Peter Collin",1997,1,1,,,,"QUEUE1",43
661,"9780956212702","Grammar Tables","Peter Bendall",,,1,1,,,,"QUEUE1",43
662,"9780521789578","English idioms in use : 60 units of vocabulary reference and practice self-study and classroom use","Michael McCarthy; Felicity O'Dell","Cambridge Univ. Press",2007,2,2,,,,"QUEUE1",43
663,"9781869981617","Spotlight on suffixes","[Gillian Aitken]","Robinswood Press",2000,1,1,,,,"QUEUE1",43
664,"9780582468771","Boost your vocabulary","Chris Barker","Pearson Education",2001,2,2,,,,"QUEUE1",43
665,"9780582468788","Boost your vocabulary","Chris Braker","Penguin English",2001,2,2,,,,"QUEUE1",43
666,"9780521182201","Cambridge  vocabulary for advanced with answers : self-study vocabulary practice","Simon Haines","Cambridge University Press",2012,2,2,,,,"QUEUE1",43
667,"9780521599573","English vocabulary in use","Michael MacCarthy ; Felicity O'Dell ; Stuart Redman","Klett",1999,2,2,,,,"QUEUE1",43
668,"9780521149884","English vocabulary in use : pre-intermediate and intermediate : with answers","Stuart Redman","Cambridge University Press",2011,1,1,,,,"QUEUE1",43
669,"9780521527279","English phrasal verbs in use","Michael McCarthy; Felicity O'Dell","Cambridge University Press",2004,2,2,"10/07/2015 12:57:28: 1 copies returned by Paul Burgin
08/07/2015 14:21:57: 1 copies borrowed by Paul Burgin
",,,"QUEUE1",43
670,"9780521603782","English collocations in use : how words work together for fluent and natural English : self-study and classroom use","Michael McCarthy ; Felicity O'Dell","Cambridge Univ. Press",2006,1,1,,,,"QUEUE1",43
671,"9781859644881","Vocabulary study book","Colin Campbell","Garnet",2009,5,5,,,,"QUEUE1",46
672,"9781859648988","English for academic study : vocabulary course book","Colin Campbell","Garnet Publishing",2007,6,6,,,,"QUEUE1",46
673,"9780521689397","Academic vocabulary in use","Michael McCarthy, Felicity O'Dell","Cambridge University Press",2008,4,4,,,,"QUEUE1",46
674,"9780131376199","Focus on vocabulary. bridging vocabulary","Diane Schmitt, Norbert Schmitt, David Mann","Pearson Education",2011,2,2,,,,"QUEUE1",46
675,"9780131376175","Focus on vocabulary. mastering the academic word list","Diane Schmitt, Norbert Schmitt","Pearson Education",2011,4,4,,,,"QUEUE1",46
676,"9780131833081","Focus on vocabulary : mastering the academic word list","Diane Schmitt, Norbert Schmitt","Pearson Education",2005,3,3,,,,"QUEUE1",46
677,"9781906438722","Top tips for IELTS : academic","produced by Cambridge ESOL in collaboration with the British Council","University of Cambridge ESOL Examinations",2009,3,3,,,,"QUEUE1",9
678,"9780521692472","Common mistakes at IELTS advanced : and how to avoid them","Julie Moore","Cambridge Univ. Press",2007,4,4,,,,"QUEUE1",9
679,"9780521692465","Common mistakes at IELTS intermediate : and how to avoid them","Pauline Cullen","Cambridge Univ. Press",2007,1,1,,,,"QUEUE1",9
680,"9781405096164","Tips for IELTS","Sam McCarter","Wiley",2002,1,1,,,,"QUEUE1",9
681,"9780007423262","Listening for IELTS","Fiona Aish & Jo Tomlinson","HarperCollins",2011,3,3,,,,"QUEUE1",9
682,"9780007423279","Collins ielts skills reading","Els Van Geyte","Harper Collins Publishers",2011,1,1,,,,"QUEUE1",9
683,"9780007423255","Collins ielts skills speaking","Karen Kovacs","Harper Collins Publishers",2011,4,4,,,,"QUEUE1",9
684,"9780007423248","Collins ielts skills writing","Anneli Williams","Harper Collins Publishers",2011,3,3,,,,"QUEUE1",9
685,"9780007460625","Listening","Jane Short","Collins",2012,5,5,,,,"QUEUE1",9
686,"9780007598137","Practice Tests for IELTS 2","HarperCollins UK","Collins",2015,3,3,,,,"QUEUE1",9
687,"9780230009486","Listening and speaking skills","Barry Cusack, Sam McCarter","Macmillan Education",2007,4,4,,,,"QUEUE1",9
688,"9780230009455","Improve your ielts reading skills","Sam McCarter, Norman Whitby","Macmillan Education",2007,4,4,,,,"QUEUE1",9
689,"9780230009448","Improve your ielts writing skills","Sam McCarter, Norman Whitby","Macmillan",2007,2,2,,,,"QUEUE1",9
690,"9781420230192","Focusing on IELTS : listening and speaking skills","Steven Thurlow and Kerry O'Sullivan","Macmillan Education Australia",2010,2,2,,,,"QUEUE1",9
691,"9780230462144","Reading for IELTS with answer key : 4.5-6.0","Sam McCarter, Norman Whitby","",2014,3,3,,,,"QUEUE1",9
692,"9780230462175","Improve Your Reading Skills For IELTS 4","Sam McCarter & Norman Whitby","",2014,2,2,,,,"QUEUE1",9
693,"9780230463394","MacMillan's Improve Your Skills: Reading for IELTS 6.0-7.5 Student Book","Joanna Preshous","",2014,5,5,,,,"QUEUE1",9
694,"9780230463400","MacMillan's Improve Your Skills: Writing for IELTS 6.0-7.5 Student Book","Sam McCarter","",2014,2,2,,,,"QUEUE1",9
695,"9781905085637","Reading skills","Jeremy Taylor, Jon Wright","Delta Pub.",2012,4,4,,,,"QUEUE1",9
696,"9781905085644","IELTS advantage speaking and listening skills","Jon Marks","Delta Publishing",2013,3,3,,,,"QUEUE1",9
697,"9781905085620","IELTS advantage writing skills","Richard Brown, Lewis Richards","Delta Publishing",2011,10,10,,,,"QUEUE1",9
698,"9780521179225","Cambridge vocabulary for IELTS","Pauline Cullen","Cambridge University Press",2012,6,6,,,,"QUEUE1",9
699,"9780521709750","Cambridge vocabulary for IELTS with answers : self study vocabulary practice","Pauline Cullen","Cambridge University Press",2008,3,3,,,,"QUEUE1",9
700,"9780007460649","Reading","Els van Geyte","Collins",2012,4,4,,,,"QUEUE1",9
701,"9780007460656","Writing","Fiona Aish & Jo Tomlinson","Collins",2012,4,4,,,,"QUEUE1",9
702,"9780007456826","Collins vocabulary for IELTS","Anneli Williams","Collins",2012,3,3,,,,"QUEUE1",9
703,"9780951958254","Academic writing practice for IELTS","Sam McCarter","IntelliGene",2002,2,2,,,,"QUEUE1",9
704,"9780462098975","Achieve IELTS : English for international education","L. Harrison, Caroline Cushen, Susan Hutchison","Marshall Cavendish",2009,4,4,,,,"QUEUE1",9
705,"9781901659603","Check your vocabulary for English for the IELTS examination : a workbook for students","Rawdon Wyatt","Peter Collin",2001,2,2,,,,"QUEUE1",9
706,"9780007456833","Collins grammar for IELTS","Fiona Aish and Jo Tomlinson","Collins",2012,4,4,,,,"QUEUE1",9
707,"9780230410565","IELTS language practice : English grammar and vocabulary","Michael Vince, Amanda French","Macmillan",2011,4,4,,,,"QUEUE1",9
708,"9780007460632","Speaking","Rhona Snelling","Collins",2012,3,3,,,,"QUEUE1",9
709,"9781133313199","Achieve IELTS 1 : English for International education","Louis Harrison, Caroline Cushen","Heinle/Cengage Learning",2013,4,4,,,,"QUEUE1",8
710,"9781133313861","Achieve IELTS 1 : English for international education","Caroline Cushen, Susan Hutchison, Louis Harrison","Heinle, Cengage Learning",2012,5,5,,,,"QUEUE1",8
711,"9781133315568","Achieve IELTS 1 : English for International education","Louis Harrison, Caroline Cushen, Susan Hutchison","Heinle, Cengage Learning",2012,6,6,,,,"QUEUE1",8
712,"9780462007472","Achieve IELTS English for international education","Louis Harrison, Caroline Cushen","Marshall Cavendish",2005,4,4,,,,"QUEUE1",8
713,"9780462000282","Achieve IELTS Practice Test Book","Anthea Bazin and Elaine Boyd","Marshall Cavendish Education",2008,6,6,,,,"QUEUE1",8
714,"9780462007519","Achieve IELTS : English for international education : student's book","Louis Harrison, Caroline Cushen, Susan Hutchinson","Marshall Cavendish",2006,3,3,,,,"QUEUE1",8
715,"9780521615273","Cambridge action plan for IELTS","Vanessa Jakeman, Clare McDowell","Cambridge University Press",2006,5,5,,,,"QUEUE1",8
716,"9781133318941","Bridge to IELTS","Susan Hutchinson, Louis Harrison","Heinle-Cengage",2012,2,2,,,,"QUEUE1",8
717,"9781133318965","Bridge to IELTS","Louis Rogers","National Geographic Learning",2013,1,1,,,,"QUEUE1",8
718,"9781133317494","Bridge to IELTS. teacher's book","Roger Scott and Kate Fuscoe with Vickie Pastellas and Sophie Walker","National Geographic Learning/Cengage Learning",2013,1,1,,,,"QUEUE1",8
719,"9781107401976","Complete IELTS","Mark Harrison","Cambridge University Press",2011,6,6,,,,"QUEUE1",8
720,"9780521179485","Complete English : complete IELTS","Guy Brook-Hart and Vanessa Jakeman","Cambridge University Press",2012,6,6,,,,"QUEUE1",8
721,"9780521179560","Complete IELTS","Guy Brook-Hart, Vanessa Jakeman","Cambridge University Press",2012,6,6,,,,"QUEUE1",8
722,"9780521185158","Complete IELTS","Guy Brook-Hart and Vanessa Jakeman with David Jay","Cambridge University Press",2012,3,3,,,,"QUEUE1",8
723,"9781107634381","Complete IELTS","Rawdon Wyatt","Cambridge University Press",2013,2,2,,,,"QUEUE1",8
724,"9781107625082","Complete IELTS","Guy Brook-Hart, Vanessa Jakeman","Cambridge University Press",2013,1,1,,,,"QUEUE1",8
725,"9781107609648","Complete IELTS","Guy Brook-Hart, Vanessa Jakeman","Cambridge University Press",2013,2,2,,,,"QUEUE1",8
726,"9780230439979","Direct to IELTS","Sam McCarter","Macmillan Education",2013,6,6,,,,"QUEUE1",8
727,"9780230439931","Direct to IELTS","Sam McCarter","Macmillan Education",2013,5,5,,,,"QUEUE1",8
728,"9780975183229","404 essential tests for IELTS academic module","Donna Scovell, Vickie Pastellas & Max Knobel","Adams & Austen Press",2004,5,5,,,,"QUEUE1",8
729,"9781408259016","Focus on academic skills for IELTS","Morgan Terry, Judith Wilson ; series ed. Sue O'Connell","Peason Education Limited",2010,1,1,,,,"QUEUE1",8
730,"9780582837911","Focus on academic skills for IELTS","Morgan Terry; Judith Wilson","Longman",2004,2,2,,,,"QUEUE1",8
731,"9780582447738","Focus on IELTS","Sue O'Connell","Longman",2002,5,4,"27/07/2015 13:19:03: 1 copies borrowed by Salman Sheikh
",,,"QUEUE1",8
732,"9780582447721","Focus on IELTS : Teacher's book","Sue O'Connell","Longman, Pearson Education Ltd.",2002,2,1,"27/07/2015 13:19:03: 1 copies borrowed by Salman Sheikh
",,,"QUEUE1",8
733,"9781408239179","Focus on IELTS : teacher's book","Sue O'Connell","Pearson/Longman",2010,4,3,"28/07/2015 15:48:00: 1 copies borrowed by Salman Sheikh
",,,"QUEUE1",8
734,"9781408241363","Focus on IELTS","Sue O'Connell","PearsonEducational",2010,6,5,"28/07/2015 15:48:00: 1 copies borrowed by Salman Sheikh
",,,"QUEUE1",8
735,"9780521009492","Insight into IELTS extra with answers","Vanessa Jakeman and Clare McDowell","Cambridge University Press",2003,6,6,,,,"QUEUE1",8
736,"9780521011488","Insight into IELTS","Vanessa Jakeman and Clare McDowell","Cambridge University Press",2002,5,5,,,,"QUEUE1",8
737,"9780521629317","Insight into IELTS : the Cambridge IELTS course","Vanessa Jakeman and Clare McDowell","Cambridge University Press",1999,1,1,,,,"QUEUE1",8
738,"9781859645772","IELTS target 5.0 : preparation for IELTS for the 2009 updated syllabus : leading to IELTS academic","Chris Gough","Garnet Educationt",2010,3,3,,,,"QUEUE1",8
739,"9781859645765","IELTS Target 5.0 : leading to IELTS Academic","Chris Gough","Garnet Education",2010,2,2,,,,"QUEUE1",8
740,"9781859645574","IELTS target 5.0 : preparation for IELTS General Training : leading to academic IELTS : course book","Chris Gough","Garnet Pub.",2010,2,2,,,,"QUEUE1",8
741,"9780194705271","IELTS masterclass student's book","Simon Haines, Peter May","Oxford University Press",2008,4,4,,,,"QUEUE1",8
742,"9780194575478","IELTS masterclass","Simon Haines, Peter May","Oxford University Press",2008,3,3,,,,"QUEUE1",8
743,"9780194575355","IELTS masterclass","Andrew Jurascheck","Oxford University Press",2006,7,7,,,,"QUEUE1",8
744,"9781405017220","IELTS foundation","Rachael Roberts, Joanne Gakonga, Andrew Preshous","Macmillan",2004,3,3,,,,"QUEUE1",8
745,"9780230425798","IELTS foundation : study skills : a self-study course for all academic modules","Jane Short ... [et al.]","Macmillan Education",2012,3,3,,,,"QUEUE1",8
746,"9781405013925","IELTS foundation","Rachael Roberts, Joanne Gakonga, Andrew Preshous","Macmillan",2004,4,4,,,,"QUEUE1",8
747,"9781405013956","IELTS foundation study skills","Rachael Roberts, Joanne Gakonga, Andrew Preshous","Macmillan",2004,2,2,,,,"QUEUE1",8
748,"9780230425804","IELTS foundation : teacher's book","Andrew Preshous ... [et al.]","Macmillan Education",2012,3,3,,,,"QUEUE1",8
749,"9780230422100","IELTS foundation : student's book","Andrew Preshous ... [et al.]","Macmillan Education",2012,5,5,,,,"QUEUE1",8
750,"9780230425750","IELTS introduction : teacher's book","Liz Hunt and Sam McCarter","Macmillan Education",2012,3,3,,,,"QUEUE1",8
751,"9780230422780","IELTS introduction","Sam McCarter","Macmillan Education",2012,5,5,,,,"QUEUE1",8
752,"9780230425743","IELTS introduction : study skills : a self-study course for all academic modules","Verity Cole","Macmillan Education",2012,5,5,,,,"QUEUE1",8
753,"9781405080798","IELTS graduation : teacher's book","Jane Short","Macmillan Education",2007,2,2,,,,"QUEUE1",8
